tweet_id,class,sentiment
1082503529007403008,Monolingual,POSITIVE
1177449493844787200,Monolingual,POSITIVE
1238100547242205184,Monolingual,POSITIVE
1076126085438455808,Monolingual,POSITIVE
1101601106722021376,Monolingual,POSITIVE
1339799107179864064,Monolingual,POSITIVE
1338967334468390912,Monolingual,POSITIVE
1342074800781602816,Monolingual,POSITIVE
1259185510020460544,Monolingual,POSITIVE
1254965852761456640,Monolingual,POSITIVE
1111692959328727040,Monolingual,POSITIVE
1342897921172320256,Monolingual,POSITIVE
1342772460362608640,Monolingual,POSITIVE
1338830379088818176,Monolingual,POSITIVE
1338076643101913088,Monolingual,POSITIVE
1206175064468664320,Monolingual,POSITIVE
1099770166819385344,Monolingual,POSITIVE
1244378215784820736,Monolingual,POSITIVE
1251903953106800640,Monolingual,POSITIVE
1301859247098073088,Monolingual,POSITIVE
1187339489628377088,Monolingual,POSITIVE
1301624268296458240,Monolingual,POSITIVE
1269513752145256448,Monolingual,POSITIVE
1268969912426471424,Monolingual,POSITIVE
1254756534543941632,Monolingual,POSITIVE
1187814932743704576,Monolingual,POSITIVE
1188229218141908992,Monolingual,POSITIVE
1191106258465677312,Monolingual,POSITIVE
1296465870181605376,Monolingual,POSITIVE
1142075355165024256,Monolingual,POSITIVE
1256679037952540672,Monolingual,POSITIVE
1264795922443141120,Monolingual,POSITIVE
1099414192392753152,Monolingual,POSITIVE
1330988662478266368,Monolingual,POSITIVE
1304010550482010112,Monolingual,POSITIVE
1108790269716115456,Monolingual,POSITIVE
1303076452859084800,Monolingual,POSITIVE
1109079425835036672,Monolingual,POSITIVE
1177203307028340736,Monolingual,POSITIVE
1179058652268904448,Monolingual,POSITIVE
1308752641107931136,Monolingual,POSITIVE
1309008224130084864,Monolingual,POSITIVE
1192009753121185792,Monolingual,POSITIVE
1350112190834089984,Monolingual,POSITIVE
1310911425972523008,Monolingual,POSITIVE
1196744933283188736,Monolingual,POSITIVE
1189268850333945856,Monolingual,POSITIVE
1152867809669652480,Monolingual,POSITIVE
1237114710719373312,Monolingual,POSITIVE
1201145752556359680,Monolingual,POSITIVE
1200495416426536960,Monolingual,POSITIVE
1361948839993872384,Monolingual,POSITIVE
1366064128410943488,Monolingual,POSITIVE
1366721910852231168,Monolingual,POSITIVE
1367080092845940736,Monolingual,POSITIVE
1310091520209547264,Monolingual,POSITIVE
1389168800935948288,Monolingual,POSITIVE
1392146953601961984,Monolingual,POSITIVE
1320052059064905728,Monolingual,POSITIVE
1394971478609874944,Monolingual,POSITIVE
1395480119406387200,Monolingual,POSITIVE
1400933865376686080,Monolingual,POSITIVE
1344942518203514880,Monolingual,POSITIVE
1299676119633887232,Monolingual,POSITIVE
1299561829044158464,Monolingual,POSITIVE
1299603701229858816,Monolingual,POSITIVE
1322044622902841344,Monolingual,POSITIVE
1181918423003156480,Monolingual,POSITIVE
1237833114627571712,Monolingual,POSITIVE
1172777159607431168,Monolingual,POSITIVE
1180554373593751552,Monolingual,POSITIVE
1008640486687600640,Monolingual,POSITIVE
1191024037151072256,Monolingual,POSITIVE
1230359558020894720,Monolingual,POSITIVE
1233462370044956672,Monolingual,POSITIVE
1236281556089659392,Monolingual,POSITIVE
1243317108534063104,Monolingual,POSITIVE
1251424404883615744,Monolingual,POSITIVE
1251385349554790400,Monolingual,POSITIVE
1251335291362828288,Monolingual,POSITIVE
1298648246743703552,Monolingual,POSITIVE
1197820496622034944,Monolingual,POSITIVE
1251813500630052864,Monolingual,POSITIVE
1253360220102950912,Monolingual,POSITIVE
1253359818284371968,Monolingual,POSITIVE
1326877632340889600,Monolingual,POSITIVE
1245309572715249664,Monolingual,POSITIVE
1326180978629472256,Monolingual,POSITIVE
1245320319298080768,Monolingual,POSITIVE
1246003116048371712,Monolingual,POSITIVE
1247028077965828096,Monolingual,POSITIVE
1241025014973038592,Monolingual,POSITIVE
1331141921926950912,Monolingual,POSITIVE
1245576802581352448,Monolingual,POSITIVE
1246929084195749888,Monolingual,POSITIVE
1237383498756845568,Monolingual,POSITIVE
1246946213179645952,Monolingual,POSITIVE
1248012310003593216,Monolingual,POSITIVE
1350917762911244288,Monolingual,POSITIVE
1251187922679869440,Monolingual,POSITIVE
1197256470674526208,Monolingual,POSITIVE
1249810037331148800,Monolingual,POSITIVE
1222489252212236288,Monolingual,POSITIVE
1245655874929971200,Monolingual,POSITIVE
1253631467013505024,Monolingual,POSITIVE
1206495548234182656,Monolingual,POSITIVE
1237700340507705344,Monolingual,POSITIVE
1347331648984141824,Monolingual,POSITIVE
1239637935764451328,Monolingual,POSITIVE
1257532051563184128,Monolingual,POSITIVE
1330258727774121984,Monolingual,POSITIVE
1330781076835491840,Monolingual,POSITIVE
1262115896224632832,Monolingual,POSITIVE
1262663133396639744,Monolingual,POSITIVE
1227730498056794112,Monolingual,POSITIVE
1206804569440890880,Monolingual,POSITIVE
1243515097999343616,Monolingual,POSITIVE
1360511779160358912,Monolingual,POSITIVE
1382904978101141504,Monolingual,POSITIVE
1388570298262462464,Monolingual,POSITIVE
1393889911183396864,Monolingual,POSITIVE
1206178576132907008,Monolingual,POSITIVE
1256632618805866496,Monolingual,POSITIVE
1256626403220566016,Monolingual,POSITIVE
1298571344842575872,Monolingual,POSITIVE
1256970880820957184,Monolingual,POSITIVE
1099034436887289856,Monolingual,POSITIVE
1099373618818150400,Monolingual,POSITIVE
1342557982509445120,Monolingual,POSITIVE
1212701809367830528,Monolingual,POSITIVE
1109266634743734272,Monolingual,POSITIVE
1261458504927162368,Monolingual,POSITIVE
1258703146123214848,Monolingual,POSITIVE
1214532491043885056,Monolingual,POSITIVE
1217203651065917440,Monolingual,POSITIVE
1218614642546827264,Monolingual,POSITIVE
1295337754692378624,Monolingual,POSITIVE
1307728592697208832,Monolingual,POSITIVE
1304057740281761792,Monolingual,POSITIVE
1312322192198246400,Monolingual,POSITIVE
1319925278148276224,Monolingual,POSITIVE
1319566848766185472,Monolingual,POSITIVE
1325186771718533120,Monolingual,POSITIVE
1318864114563809280,Monolingual,POSITIVE
1325559132703903744,Monolingual,POSITIVE
1395860940122382336,Monolingual,POSITIVE
1400448826893246464,Monolingual,POSITIVE
1381145663107440640,Monolingual,POSITIVE
1225766032092073984,Monolingual,POSITIVE
1236405276833693696,Monolingual,POSITIVE
1395860940122382336,Monolingual,POSITIVE
1260274009251422208,Monolingual,POSITIVE
1319678988583927808,Monolingual,POSITIVE
1271381681761587200,Monolingual,POSITIVE
1271905802136272896,Monolingual,POSITIVE
1377550255517007872,Monolingual,POSITIVE
1272135146817421312,Monolingual,POSITIVE
1298591327710588928,Monolingual,POSITIVE
1268671969345536000,Monolingual,POSITIVE
1298690003644686336,Monolingual,POSITIVE
1298905270152843264,Monolingual,POSITIVE
1000903988097757184,Monolingual,POSITIVE
1228537834694463488,Monolingual,POSITIVE
1222297135695237120,Monolingual,POSITIVE
1223237659155263488,Monolingual,POSITIVE
1228470273277599744,Monolingual,POSITIVE
1229054483767943168,Monolingual,POSITIVE
1003438523989528576,Monolingual,POSITIVE
1228792658618978304,Monolingual,POSITIVE
1389871490946981888,Monolingual,POSITIVE
1.259442689701e+18,Monolingual,POSITIVE
1259619037618765824,Monolingual,POSITIVE
1382068996707586048,Monolingual,POSITIVE
1255235959525965824,Monolingual,POSITIVE
1271781205097267200,Monolingual,POSITIVE
1197083957176799232,Monolingual,POSITIVE
1198303756405923840,Monolingual,POSITIVE
1268665450508017664,Monolingual,POSITIVE
1395972111580241920,Monolingual,POSITIVE
1400448826893246464,Monolingual,POSITIVE
1337339320605306880,Monolingual,POSITIVE
1197486874652282880,Monolingual,POSITIVE
1198844318775201792,Monolingual,POSITIVE
